URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
100097,203,Greenwich,1001,Rachel McMillan Nursery School and Children's Centre,15,Local authority nursery school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,1,Nursery,2,5,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2026-01-15,123,64,59,4.7,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2026-06-29,McMillan Street,Deptford,null,London,null,SE8 3EH,www.rachelmcmillannursery.co.uk,2086924041,Ms,Nicola,Metcalfe,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014080,Greenwich Creekside,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,537362,177674,null,Greenwich 035,Greenwich 035B,null,null,null,null,null,999,null,null,null,null,null,10023231343,null,E02006928,E01033727
100098,203,Greenwich,1006,Pound Park Nursery School,15,Local authority nursery school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,1,Nursery,2,4,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2026-01-15,137,71,66,14.8,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2026-06-29,Pound Park Road,Charlton,null,London,null,SE7 8AF,http://www.poundparknursery.co.uk/,2088581791,Mrs,Solin,Flash,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014075,Charlton Village & Riverside,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,541837,178429,null,Greenwich 012,Greenwich 012B,null,null,null,null,null,999,null,null,null,null,null,100023280249,null,E02000324,E01001589
100099,203,Greenwich,1016,Abbey Wood Nursery School,15,Local authority nursery school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,1,Nursery,2,5,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2026-01-15,115,58,57,13.7,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2026-06-29,Dahlia Road,null,Abbey Wood,London,null,SE2 0SX,http://abbeywoodnurseryschool.co.uk/,2083110619,Mrs,Gillian,Crowley,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014072,Abbey Wood,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,546762,178508,null,Greenwich 008,Greenwich 008D,null,null,null,null,null,999,null,null,null,null,null,100023249498,null,E02000320,E01001574
100100,203,Greenwich,1017,Woolwich Common Nursery School,15,Local authority nursery school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,5,Close Nursery School,2004-03-31,1,Nursery,3,5,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Woolwich Common,null,null,London,null,SE18 4DJ,null,null,Mrs,J,Cowell,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000229,Woolwich Common,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543130,177700,null,Greenwich 015,Greenwich 015C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000327,E01001701
100101,203,Greenwich,1018,Cyril Henry Nursery School,15,Local authority nursery school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,5,Close Nursery School,2004-04-01,1,Nursery,3,5,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,57 St Mary Street,Woolwich,null,London,null,SE18 5AP,null,null,Mrs,Merryl,Silsby,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000230,Woolwich Riverside,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543058,179008,null,Greenwich 004,Greenwich 042B,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000316,E01033737
100102,203,Greenwich,1022,Robert Owen Nursery School,15,Local authority nursery school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,1,Nursery,2,4,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2026-01-15,135,71,64,9.3,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2026-06-29,43 Commerell Street,Greenwich,null,London,null,SE10 0EA,www.robertowenearlyyears.org.uk,2088580529,Miss,Jo,Graham,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014076,East Greenwich,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,539393,178453,null,Greenwich 037,Greenwich 037E,null,null,null,null,null,999,null,null,null,null,null,200001517263,null,E02006930,E01034183
100103,203,Greenwich,1101,Newhaven Pupil Referral Unit,14,Pupil referral unit,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,0,Not applicable,11,19,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,2026-01-15,207,122,85,42.7,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10016844,null,Not applicable,null,null,null,2026-06-29,Newhaven Gardens,Eltham,Greenwich,London,null,SE9 6HR,www.newhavenschool.co.uk,2088593114,Mr,Jon,Kelly,Headteacher,Not applicable,null,null,null,Does not provide places for Teen Mothers,null,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does have EBD provision,null,PRU offers full time provision,PRU does offer tuition by another provider,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014077,Eltham Page,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,541731,175472,null,Greenwich 025,Greenwich 025E,null,null,null,null,null,999,null,null,null,null,null,10010233365,null,E02000337,E01001625
100104,203,Greenwich,1102,Briset Centre,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1995-09-25,0,Not applicable,5,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,Briset School,Briset,null,London,null,SE9 6HN,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000220,Eltham West,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,541763,175533,null,Greenwich 025,Greenwich 025E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000337,E01001625
100105,203,Greenwich,1103,Foxhill Centre,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1995-09-25,0,Not applicable,5,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,Plumstead Common Road,null,null,London,null,SE18 3AT,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000229,Woolwich Common,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,543979,177956,null,Greenwich 011,Greenwich 011D,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000323,E01001700
100106,203,Greenwich,1104,Kings Park Centre,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1995-09-25,0,Not applicable,5,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,131 Eltham Palace Road,null,null,London,null,SE9 5LX,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000224,Middle Park and Sutcliffe,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,541639,174217,null,Greenwich 029,Greenwich 029E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000341,E01001661
100107,203,Greenwich,1105,Westcombe Centre,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1995-09-25,0,Not applicable,5,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,Annandale Road,null,null,London,null,SE10 0JY,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000225,Peninsula,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,539778,178137,null,Greenwich 037,Greenwich 037C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02006930,E01001665
100108,203,Greenwich,1106,Greenacres Tutorial Class,14,Pupil referral unit,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1994-09-01,0,Not applicable,5,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,0,Not applicable,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,null,null,Not applicable,null,null,null,2015-09-24,C/O Greenacres School,Witherston Way,null,London,null,SE9 3JN,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000217,Coldharbour and New Eltham,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,543070,172575,null,Greenwich 031,Greenwich 031C,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000343,E01001602
100109,203,Greenwich,2005,Alexander McLeod Junior School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1998-12-31,2,Primary,7,11,1,No boarders,No Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Fuchsia Street,Abbey Wood,null,London,null,SE2 0QS,null,null,Mr,L P,Cawthorne,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000214,Abbey Wood,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546854,178507,null,Greenwich 008,Greenwich 008A,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000320,E01001571
100110,203,Greenwich,2006,Alexander McLeod Infant School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1998-12-31,2,Primary,5,7,1,No boarders,No Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Fuchsia Street,Bostall Lane,null,London,null,SE2 0QS,null,null,Mrs,L,Pratt,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000214,Abbey Wood,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546803,178377,null,Greenwich 008,Greenwich 008A,null,null,null,null,null,999,null,null,null,null,null,100023249560,null,E02000320,E01001571
100111,203,Greenwich,2018,Millennium Primary School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2016-08-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,450,1,Has Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-10-15,50 John Harrison Way,Greenwich,null,London,null,SE10 0BG,null,null,Ms,Joanna,Gledhill,Head of School,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000225,Peninsula,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,539725,179099,null,Greenwich 036,Greenwich 041E,null,null,null,null,null,999,null,null,null,null,null,10010215866,null,E02006929,E01033732
100112,203,Greenwich,2024,Alderwood Primary School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2017-06-30,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,250,2,No Special Classes,2017-01-19,225,110,115,30.5,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-10-15,Rainham Close,Eltham,null,London,null,SE9 2JH,null,null,Mrs,Joanne,Gordon,Executive Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000219,Eltham South,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,545054,174230,null,Greenwich 030,Greenwich 030E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000342,E01033729
100113,203,Greenwich,2028,Bannockburn Primary School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2023-10-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,0,Not applicable,892,2,No Special Classes,2023-01-19,886,468,418,19.2,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10078056,null,Not applicable,null,null,null,2023-10-31,Plumstead High Street,null,null,London,null,SE18 1HE,null,null,Mrs,Rachel,Ford,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014087,Plumstead & Glyndon,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,545529,178546,null,Greenwich 006,Greenwich 006B,null,null,null,null,null,999,null,null,null,null,null,10010194247,null,E02000318,E01001673
